symbol,feature_id,period_end,publication_date,metric,aggregation,asset_ids,asset_count,current_value,lag_period_end,lag_value_as_of_publication,operating_yoy_pct,current_observation_ids,lag_observation_ids,current_quality_status,lag_quality_status,lineage_quality_status,prior_yoy_observations,expected_yoy_pct,operating_surprise_pct,asset_type,decision_date,universe_count,signal_rank,signal_rank_pct,selected,raw_operating_surprise_pct,signal_price_date,unadjusted_close,ttm_dpu_per_unit,ttm_distribution_yield,nav_per_unit,nav_to_price,total_return_momentum_20d,raw_operating_surprise_pct_rank_pct,ttm_distribution_yield_rank_pct,nav_to_price_rank_pct,total_return_momentum_20d_rank_pct,model_score,phase4_universe_count,model_rank
508018,jiayu_tongcheng_traffic_yoy,2026-03-31,2026-04-22,traffic_volume,sum,jiayu_tongcheng_expressway,1,29382.44,2025-03-31,27500.0,6.8452363636363645,508018:jiayu_tongcheng_expressway:20260331:traffic_volume:SSE_508018_20260422_LXZD,508018:jiayu_tongcheng_expressway:20250331:traffic_volume:SSE_508018_20250422_PA2W,verified,verified,verified,7,2.069101177329769,0.7142857142857143,toll_road,2026-04-22,8,5.0,0.5,True,4.776135186306595,2026-04-22,5.652,0.25578999999999996,0.04525654635527246,7.4036,1.3099079971691436,0.025585193249863858,0.42857142857142855,0.42857142857142855,1.0,1.0,0.7142857142857143,7,2
180201,guanghe_traffic_yoy,2026-03-31,2026-04-22,traffic_volume,sum,guanghe_expressway,1,141000.0,2025-03-31,134600.0,4.754829123328386,180201:guanghe_expressway:20260331:traffic_volume:SZSE_1225140159,180201:guanghe_expressway:20250331:traffic_volume:SZSE_1223191935,verified,verified,verified,8,-2.1966118508005006,0.6785714285714285,toll_road,2026-04-22,8,4.0,0.625,False,6.951440974128886,2026-04-22,7.99,0.73,0.09136420525657071,10.0063,1.2523529411764704,0.0017207472959686054,0.5714285714285714,1.0,0.8571428571428571,0.2857142857142857,0.6785714285714285,7,3
508026,hydro_generation_yoy,2026-03-31,2026-04-22,power_generation,sum,wuyiqiao_1_5,1,8590.6752,2025-03-31,5791.1392,48.34171487364698,508026:wuyiqiao_1_5:20260331:power_generation:508026_2026Q1,508026:wuyiqiao_1_5:20250331:power_generation:508026_2025Q1,verified,verified,verified,3,-5.268120749148231,0.5357142857142857,hydropower,2026-04-22,8,1.0,1.0,False,53.60983562279521,2026-04-22,4.226,0.16999999999999998,0.04022716516800757,2.3024,0.5448177946048273,0.02324455205811149,1.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.5357142857142857,7,4
508096,solar_settlement_yoy,2026-03-31,2026-04-22,settled_electricity,sum,hubei_jingtai_pv|yulin_pv,2,9700.0,2025-03-31,10300.0,-5.825242718446599,508096:hubei_jingtai_pv:20260331:settled_electricity:SSE_508096_20260422_A83Y|508096:yulin_pv:20260331:settled_electricity:SSE_508096_20260422_A83Y,508096:hubei_jingtai_pv:20250331:settled_electricity:SSE_508096_20250422_WDVS|508096:yulin_pv:20250331:settled_electricity:SSE_508096_20250422_WDVS,unverified,unverified,contains_unverified_source_registry,7,-14.645695567059766,0.5,mixed_energy,2026-04-22,8,3.0,0.75,False,8.820452848613167,2026-04-22,9.968,0.5689399999999999,0.0570766452648475,8.8388,0.886717495987159,-0.004792332268370614,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.5,7,5
508056,glp_post_expansion_occupancy_yoy,2026-03-31,2026-04-22,occupancy,sum,post_expansion_portfolio,1,86.72,2025-03-31,90.59,-4.271994701401926,508056:post_expansion_portfolio:20260331:occupancy:SSE_508056_20260422_YTZD,508056:post_expansion_portfolio:20250331:occupancy:SSE_508056_20250422_C26F,verified,verified,verified,7,1.674314816971691,0.49999999999999994,logistics,2026-04-22,8,7.0,0.25,False,-5.946309518373617,2026-04-22,3.035,0.17292000000000002,0.05697528830313015,3.2017,1.0549258649093904,0.010761154855642996,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.49999999999999994,7,6
180301,yantian_occupancy_yoy,2026-03-31,2026-04-21,occupancy,sum,modern_logistics_center,1,91.73,2025-03-31,95.29,-3.735963899674677,180301:modern_logistics_center:20260331:occupancy:SZSE_1225127044,180301:modern_logistics_center:20250331:occupancy:SZSE_1223185276,verified,verified,verified,8,-1.9863468532363426,0.3214285714285714,logistics,2026-04-22,8,6.0,0.375,False,-1.7496170464383343,2026-04-22,2.378,0.0970799999999999,0.04082422203532376,2.0835,0.8761564339781328,0.002585630743525247,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.3214285714285714,7,7
508096,solar_settlement_yoy,2026-06-30,2026-07-21,settled_electricity,sum,hubei_jingtai_pv|yulin_pv,2,12200.0,2025-06-30,11100.0,9.90990990990992,508096:hubei_jingtai_pv:20260630:settled_electricity:508096_2026Q2|508096:yulin_pv:20260630:settled_electricity:508096_2026Q2,508096:hubei_jingtai_pv:20250630:settled_electricity:SSE_508096_20250721_YPD3|508096:yulin_pv:20250630:settled_electricity:SSE_508096_20250721_YPD3,verified,unverified,contains_unverified_source_registry,8,-13.543138960983121,0.7857142857142857,mixed_energy,2026-07-21,8,1.0,1.0,True,23.453048870893042,2026-07-21,9.458,0.9185499999999999,0.09711884119264114,8.8388,0.9345316134489322,0.039340659340659334,1.0,1.0,0.42857142857142855,0.7142857142857143,0.7857142857142857,7,1
508056,glp_post_expansion_occupancy_yoy,2026-06-30,2026-07-21,occupancy,sum,post_expansion_portfolio,1,92.34,2025-06-30,92.24,0.10841283607980756,508056:post_expansion_portfolio:20260630:occupancy:SSE_508056_20260721_IU7O,508056:post_expansion_portfolio:20250630:occupancy:SSE_508056_20250721_ICAX,verified,verified,verified,8,0.9310261271749888,0.7857142857142857,logistics,2026-07-21,8,5.0,0.5,True,-0.8226132910951812,2026-07-21,2.426,0.20668000000000003,0.08519373454245673,3.2017,1.3197444352844188,0.10949932341001367,0.42857142857142855,0.7142857142857143,1.0,1.0,0.7857142857142857,7,2
180201,guanghe_traffic_yoy,2026-06-30,2026-07-21,traffic_volume,sum,guanghe_expressway,1,133800.0,2025-06-30,132600.0,0.9049773755656076,180201:guanghe_expressway:20260630:traffic_volume:SZSE_1225433696,180201:guanghe_expressway:20250630:traffic_volume:SZSE_1224215339,verified,verified,verified,9,-1.4242295203417354,0.6785714285714285,toll_road,2026-07-21,8,2.0,0.875,False,2.329206895907343,2026-07-21,7.706,0.73,0.09473137814689851,10.0063,1.2985076563716582,-0.009256878374903521,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.6785714285714285,7,3
508018,jiayu_tongcheng_traffic_yoy,2026-06-30,2026-07-21,traffic_volume,sum,jiayu_tongcheng_expressway,1,23751.12,2025-06-30,22795.89,4.190360630797918,508018:jiayu_tongcheng_expressway:20260630:traffic_volume:SSE_508018_20260721_VWHG,508018:jiayu_tongcheng_expressway:20250630:traffic_volume:SSE_508018_20250721_QGWH,verified,verified,verified,8,2.666118075618093,0.6428571428571429,toll_road,2026-07-21,8,3.0,0.75,False,1.5242425551798249,2026-07-21,5.784,0.27636,0.04778008298755187,7.4036,1.2800138312586447,0.042162162162162176,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.6428571428571429,7,4
180301,yantian_occupancy_yoy,2026-06-30,2026-07-21,occupancy,sum,modern_logistics_center,1,93.59,2025-06-30,96.05,-2.561166059344089,180301:modern_logistics_center:20260630:occupancy:SZSE_1225432330,180301:modern_logistics_center:20250630:occupancy:SZSE_1224202354,verified,verified,verified,9,-2.180748747285046,0.42857142857142855,logistics,2026-07-21,8,4.0,0.625,False,-0.3804173120590426,2026-07-21,2.168,0.0970799999999999,0.044778597785977814,2.0835,0.9610239852398523,0.006499535747446661,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.42857142857142855,7,5
180401,gas_settlement_yoy,2026-06-30,2026-07-20,settled_electricity,sum,dongbu_power_phase1,1,60688.1,2025-06-30,85166.4,-28.741733829303573,180401:dongbu_power_phase1:20260630:settled_electricity:180401_2026Q2,180401:dongbu_power_phase1:20250630:settled_electricity:SZSE_1224203482,verified,unverified,contains_unverified_source_registry,11,-4.785146730013626,0.3928571428571428,gas_power,2026-07-21,8,8.0,0.125,False,-23.956587099289948,2026-07-21,5.659,0.3983,0.07038345997526065,5.0233,0.8876656653118926,0.030783242258652033,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.3928571428571428,7,6
508026,hydro_generation_yoy,2026-06-30,2026-07-21,power_generation,sum,wuyiqiao_1_5,1,8421.2304,2025-06-30,9259.3872,-9.051968363521933,508026:wuyiqiao_1_5:20260630:power_generation:508026_2026Q2,508026:wuyiqiao_1_5:20250630:power_generation:508026_2025Q2,verified,verified,verified,4,8.134338156550571,0.2857142857142857,hydropower,2026-07-21,8,6.0,0.375,False,-17.186306520072506,2026-07-21,3.753,0.20900000000000002,0.05568878230748735,2.3024,0.6134825472954969,0.0013340448239060887,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,7,7
